"Format","MoTeC CSV File",,,"Workbook","Driver"
"Venue","daytona 2011 road",,,"Worksheet","Driver General"
"Vehicle","porsche718gt4",,,"Vehicle Desc","porsche718gt4"
"Driver","Craig Putzstuck",,,"Engine ID",""
"Device","ADL"
"Comment","baseline.sto",,,"Session","Race"
"Log Date","6/19/2025",,,"Origin Time","0.000","s"
"Log Time","12:54:24 PM",,,"Start Time","0.000","s"
"Sample Rate","1.000","Hz",,"End Time","1545.217","s"
"Duration","1545.217","s",,"Start Distance","0","m"
"Range","entire outing",,,"End Distance","70421","m"
"Beacon Markers","96.189 216.621 333.781 450.185 566.681 683.183 799.418 915.999 1033.713 1150.292 1268.527 1385.641 1532.211 "
"Time","Distance","Brake","Throttle","Fuel Level","Fuel Remaining","Lap","LapDeltaToBestLap","Speed","Tyre Pres FL","Tyre Pres FR","Tyre Pres RL","Tyre Pres RR","Steering Wheel Angle","TrackTemp"
"s","m","%","%","l","%","","s","m/s","kPa","kPa","kPa","kPa","rad","C"
"623.000","27009","0.000000","100.000000","30.0015808","34.4845760","5","0.4612228","32.9895968","187.810544","194.439632","181.129312","185.518576","0.37050180","22.7777712"
"624.000","27044","0.000000","100.000000","29.9727264","34.4514080","5","0.4634650","36.5391648","187.810048","194.477984","181.131312","185.565264","0.38281728","22.7777712"
"625.000","27082","0.000000","100.000000","29.9420864","34.4161920","5","0.4635801","39.9411008","187.807536","194.516352","181.136320","185.617920","0.25127930","22.7777712"
"626.000","27124","0.000000","100.000000","29.9136800","34.3835424","5","0.4615673","42.6527840","187.803520","194.547488","181.145504","185.664448","0.26385670","22.7777712"
"627.000","27168","0.000000","100.000000","29.8852352","34.3508448","5","0.4578752","45.0706144","187.799008","194.568576","181.160912","185.689168","0.24184650","22.7777712"
"628.000","27215","0.000000","100.000000","29.8555264","34.3166976","5","0.4506309","47.5452960","187.795296","194.579856","181.178912","185.700784","0.19546802","22.7777712"
"629.000","27264","0.000000","100.000000","29.8249248","34.2815232","5","0.4388213","49.9328384","187.795072","194.585600","181.200672","185.706944","0.22848370","22.7777712"
"630.000","27315","0.000000","100.000000","29.7941600","34.2461600","5","0.4246160","52.1170208","187.798288","194.593728","181.223840","185.719136","0.18891736","22.7777712"
"631.000","27368","0.000000","100.000000","29.7657568","34.2135136","5","0.4098777","53.8347008","187.805360","194.604944","181.246592","185.737536","0.20149484","22.7777712"
"632.000","27423","0.000000","100.000000","29.7366272","34.1800320","5","0.3934604","55.4785216","187.814912","194.620352","181.270416","185.761536","0.20987896","22.7777712"
"633.000","27479","0.000000","100.000000","29.7067968","34.1457440","5","0.3771494","57.0867328","187.825264","194.641728","181.295264","185.793072","0.17424400","22.7777712"
"634.000","27537","0.000000","100.000000","29.6764416","34.1108512","5","0.3613839","58.5900992","187.837568","194.666592","181.323408","185.829936","0.22691072","22.7777712"
"635.000","27597","0.000000","100.000000","29.6457536","34.0755808","5","0.3476711","59.9887872","187.850192","194.699888","181.353232","185.876656","0.18551184","22.7777712"
"636.000","27658","0.000000","100.000000","29.6148256","34.0400288","5","0.3329519","61.3207104","187.863600","194.739760","181.385200","185.931440","0.21721590","22.7777712"
"637.000","27720","0.000000","100.000000","29.5856256","34.0064672","5","0.3183155","62.3157120","187.878160","194.788224","181.419504","185.995664","0.20647340","22.7777712"
"638.000","27783","0.000000","100.000000","29.5580800","33.9748032","5","0.3079219","63.0826112","187.894784","194.842704","181.454448","186.064816","0.18498746","22.7777712"
"639.000","27847","0.000000","100.000000","29.5302592","33.9428256","5","0.2973721","63.8322432","187.912032","194.897728","181.487856","186.136176","0.20175672","22.7777712"
"640.000","27911","0.000000","100.000000","29.5021696","33.9105408","5","0.2808771","64.5693760","187.926752","194.947360","181.511360","186.211968","0.16271521","22.7777712"
"641.000","27976","0.000000","100.000000","29.4738016","33.8779328","5","0.2637227","65.3427840","187.934000","194.970528","181.514640","186.275936","-0.04035063","22.7777712"
"642.000","28042","0.000000","100.000000","29.4451360","33.8449856","5","0.2470333","66.0725312","187.936240","194.957344","181.509760","186.302736","0.06498171","22.7777712"
"643.000","28109","0.000000","100.000000","29.4162144","33.8117408","5","0.2307217","66.7045312","187.927664","194.938448","181.503696","186.309664","0.01467286","22.7777712"
"644.000","28176","0.000000","100.000000","29.3870624","33.7782368","5","0.2135050","67.3512896","187.913792","194.911760","181.498736","186.301040","-0.02069967","22.7777712"
"645.000","28243","0.000000","100.000000","29.3576864","33.7444640","5","0.1945720","67.9734976","187.903408","194.875888","181.501456","186.278672","0.02829904","22.7777712"
